year,"last_name, first_name",pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2024,"Lugo, Seth",607625,Royals,KC,R,92.4,529,2112,19.37614679,0.250473485,FF,4-Seam Fastball,16.6,-16.6,0,0,6.6,-8.1,-1.5,-19,0.512626263,0.275252525
2024,"King, Michael",650633,Padres,SD,R,93.6,527,2063,18.75454545,0.255453223,FF,4-Seam Fastball,16.3,-15.5,-0.8,-5,5.9,-7.7,-1.8,-23,0.348484848,0.234848485
2024,"King, Michael",650633,Padres,SD,R,86.6,525,2063,18.75454545,0.254483762,CH,Changeup,31.5,-32.2,-0.7,-2,17.6,-14.6,3,20,0.448559671,0.913580247
2024,"Pfaadt, Brandon",694297,D-backs,AZ,R,84.6,525,1845,16.9266055,0.284552846,ST,Sweeper,31.6,-36.4,-4.8,-13,11.6,13.3,-1.7,-13,0.05,0.208333333
2024,"King, Michael",650633,Padres,SD,R,92.8,523,2063,18.75454545,0.2535143,SI,Sinker,26.3,-24.4,1.9,8,16.1,-15.2,0.8,5,0.768953069,0.610108303
2024,"Kinley, Tyler",641755,Rockies,COL,R,89.5,522,871,7.990825688,0.599311137,SL,Slider,28.8,-31.2,-2.4,-8,0.1,3.2,-3.2,-103,0.210526316,0.131578947
2024,"Crochet, Garrett",676979,White Sox,CWS,L,91.4,522,1857,16.72972973,0.281098546,FC,Cutter,26.6,-23.2,-3.4,-14,3.7,2.9,0.7,25,0.0875,0.6875
2024,"Severino, Luis",622663,Mets,NYM,R,95.5,521,1951,18.06481481,0.267042542,SI,Sinker,18.3,-20.9,-2.6,-12,14.6,-14.7,-0.1,-1,0.220216606,0.36101083
2024,"Hendricks, Kyle",543294,Cubs,CHC,R,80.9,521,1377,12.51818182,0.378358751,CH,Changeup,33.6,-34.7,-1.1,-3,11.2,-13.1,-1.9,-14,0.403292181,0.144032922
2024,"Pérez, Martín",527048,Pirates,PIT,L,91,520,1388,12.85185185,0.374639769,SI,Sinker,22.8,-25.4,-2.6,-10,15.9,-14.9,1,7,0.220216606,0.678700361
2024,"Valdez, Framber",664285,Astros,HOU,L,80,516,1730,16.01851852,0.298265896,CU,Curveball,57.2,-52.4,4.9,9,10.5,9,1.5,16,0.834170854,0.658291457
2024,"Mears, Nick",683232,Brewers,MIL,R,96.7,516,868,8.037037037,0.594470046,FF,4-Seam Fastball,11.4,-12.9,1.5,12,2.6,-6.9,-4.3,-62,0.830808081,0.068181818
2024,"Jansen, Kenley",445276,Red Sox,BOS,R,92.3,516,588,5.495327103,0.87755102,FC,Cutter,14.9,-22.3,7.4,33,6.2,2.9,3.3,112,1,0.9875
2024,"Blach, Ty",621389,Rockies,COL,L,89.2,516,1013,9.293577982,0.509378085,SI,Sinker,27.6,-28.5,-0.9,-3,14.5,-14.3,0.2,1,0.440433213,0.462093863
2024,"Akin, Keegan",669211,Orioles,BAL,L,93.7,516,910,8.348623853,0.567032967,FF,4-Seam Fastball,13,-15,2.1,14,9.9,-7.7,2.2,29,0.924242424,0.782828283
2024,"Flexen, Chris",623167,White Sox,CWS,R,87.3,514,1910,17.20720721,0.269109948,FC,Cutter,28.4,-27.5,-0.9,-3,7.7,5,2.7,54,0.38125,0.93125
2024,"Eovaldi, Nathan",543135,Rangers,TEX,R,88.7,513,1670,15.32110092,0.307185629,FS,Split-Finger,34.4,-32.4,2.1,6,14,-11.8,2.3,19,0.816666667,0.816666667
2024,"Bello, Brayan",678394,Red Sox,BOS,R,86.9,512,1778,16.61682243,0.287964004,SL,Slider,36.3,-34.6,1.7,5,7.5,4.9,2.6,52,0.703947368,0.796052632
2024,"Peralta, Freddy",642547,Brewers,MIL,R,81.2,512,2121,19.63888889,0.241395568,SL,Slider,39.2,-40.4,-1.2,-3,8.4,8,0.4,4,0.332236842,0.595394737
2024,"Pallante, Andre",669467,Cardinals,STL,R,94.9,510,1039,9.62037037,0.490856593,FF,4-Seam Fastball,20.7,-14.3,-6.4,-45,0.1,-7.2,-7.1,-99,0.005050505,0.017676768
2024,"Gibson, Kyle",502043,Cardinals,STL,R,90.7,509,1855,17.17592593,0.274393531,SI,Sinker,25.4,-23.3,2.1,9,13.3,-14.3,-1,-7,0.779783394,0.223826715
2024,"Castillo, Luis",622491,Mariners,SEA,R,85.8,507,2206,20.05454545,0.229827743,SL,Slider,35.9,-37.1,-1.2,-3,1.1,5.8,-4.8,-82,0.332236842,0.032894737
2024,"Taillon, Jameson",592791,Cubs,CHC,R,92.5,506,1584,14.4,0.319444444,FF,4-Seam Fastball,16,-15.6,-0.3,-2,6.7,-6.8,-0.1,-2,0.444444444,0.45959596
2024,"Bello, Brayan",678394,Red Sox,BOS,R,87.4,505,1778,16.61682243,0.284026997,CH,Changeup,32.8,-32.7,0.1,0,16.2,-15,1.2,8,0.534979424,0.650205761
2024,"Skubal, Tarik",669373,Tigers,DET,L,86,504,1917,17.58715596,0.262910798,CH,Changeup,30.9,-30.5,0.4,1,15.1,-13.8,1.2,9,0.580246914,0.650205761
2024,"Detmers, Reid",672282,Angels,LAA,L,94,504,1101,10.19444444,0.457765668,FF,4-Seam Fastball,13,-14.7,1.7,12,8.8,-7.3,1.5,20,0.858585859,0.689393939
2024,"Flaherty, Jack",656427,Tigers,DET,R,84.8,503,1679,15.40366972,0.299583085,SL,Slider,36.1,-36.5,-0.3,-1,6.8,5.6,1.2,21,0.414473684,0.654605263
2024,"Vesia, Alex",681911,Dodgers,LAD,L,93.5,502,784,7.19266055,0.640306122,FF,4-Seam Fastball,11.1,-15.4,4.3,28,6.2,-7.4,-1.2,-16,1,0.315656566
2024,"Houck, Tanner",656557,Red Sox,BOS,R,88.4,500,1979,18.4953271,0.252652855,FS,Split-Finger,38.1,-33.7,4.4,13,13.2,-11.6,1.6,14,0.966666667,0.766666667
2024,"Myers, Tobias",668964,Brewers,MIL,R,92.8,500,1233,11.41666667,0.405515004,FF,4-Seam Fastball,12.7,-15.7,3.1,19,4.8,-7.1,-2.3,-32,0.982323232,0.176767677
2024,"Jones, Jared",683003,Pirates,PIT,R,88.6,498,1378,12.75925926,0.361393324,SL,Slider,32.5,-32.4,0.1,0,4,3.9,0,1,0.486842105,0.519736842
2024,"Hendricks, Kyle",543294,Cubs,CHC,R,87.8,496,1377,12.51818182,0.360203341,SI,Sinker,28.2,-28,0.3,1,13.8,-14.4,-0.7,-5,0.61732852,0.274368231
2024,"Mikolas, Miles",571945,Cardinals,STL,R,93,493,1867,17.28703704,0.264059989,FF,4-Seam Fastball,18.1,-14.9,-3.1,-21,6.3,-6.6,-0.3,-5,0.083333333,0.429292929
2024,"Wilson, Bryse",669060,Brewers,MIL,R,88.9,493,1427,13.21296296,0.345480028,FC,Cutter,26.6,-27,0.4,1,3.3,2.8,0.4,15,0.625,0.63125
2024,"Morton, Charlie",450203,Braves,ATL,R,93.8,492,1761,16.45794393,0.279386712,FF,4-Seam Fastball,20.5,-15.8,-4.7,-30,13.3,-8.3,5,61,0.022727273,0.962121212
2024,"Houser, Adrian",605288,Mets,NYM,R,92.5,489,1131,10.47222222,0.432360743,SI,Sinker,24.2,-23.2,1.1,5,16.8,-14.7,2.1,14,0.696750903,0.895306859
2024,"Skenes, Paul",694973,Pirates,PIT,R,99,488,1276,11.81481481,0.382445141,FF,4-Seam Fastball,16.7,-12.7,-4,-31,14.1,-8.5,5.6,67,0.042929293,0.97979798
2024,"Lively, Ben",594902,Guardians,CLE,R,89.9,487,1540,14.39252336,0.316233766,FF,4-Seam Fastball,18.4,-18.8,0.5,2,8.5,-8.1,0.4,5,0.664141414,0.52020202
2024,"Webb, Logan",657277,Giants,SF,R,83.5,486,2241,20.37272727,0.21686747,ST,Sweeper,40.4,-37.2,3.2,9,16.1,13.9,2.2,16,0.8,0.783333333
2024,"Ureña, José",570632,Rangers,TEX,R,95.9,486,1243,11.40366972,0.390989541,SI,Sinker,21.9,-21.8,0.1,1,16.6,-15.1,1.4,9,0.581227437,0.750902527
2024,"Woods Richardson, Simeon",680573,Twins,MIN,R,86.7,486,1529,14.28971963,0.317854807,SL,Slider,28.8,-34.3,-5.5,-16,6.3,4.3,2,48,0.016447368,0.746710526
2024,"Kimbrel, Craig",518886,Orioles,BAL,R,94.1,485,714,6.550458716,0.679271709,FF,4-Seam Fastball,15.5,-17.5,2,12,10,-11,-1,-9,0.906565657,0.340909091
2024,"Abreu, Bryan",650556,Astros,HOU,R,86.1,485,925,8.564814815,0.524324324,SL,Slider,43,-35.1,8,23,7.9,4.9,3,62,0.993421053,0.828947368
2024,"Kirby, George",669923,Mariners,SEA,R,87.3,481,2062,18.74545455,0.233268671,SL,Slider,38,-33.7,4.3,13,7.3,4.3,3,69,0.914473684,0.828947368
2024,"Kirby, George",669923,Mariners,SEA,R,95.9,481,2062,18.74545455,0.233268671,SI,Sinker,18.4,-20.6,-2.2,-11,15.9,-14.7,1.2,8,0.277978339,0.722021661
2024,"Yamamoto, Yoshinobu",808967,Dodgers,LAD,R,95.5,481,1188,10.89908257,0.404882155,FF,4-Seam Fastball,14.2,-14.7,0.5,3,7.4,-8.1,-0.7,-9,0.664141414,0.376262626
2024,"Soroka, Michael",647336,White Sox,CWS,R,81.9,478,1330,11.98198198,0.359398496,SL,Slider,44.5,-40.3,4.2,10,5.1,6.7,-1.5,-23,0.907894737,0.355263158
2024,"Verlander, Justin",434378,Astros,HOU,R,93.5,476,962,8.907407407,0.494802495,FF,4-Seam Fastball,11.9,-13.4,1.5,11,8.3,-6.1,2.2,37,0.830808081,0.782828283
2024,"Glasnow, Tyler",607192,Dodgers,LAD,R,90.1,476,1822,16.71559633,0.261251372,SL,Slider,32.8,-30.9,1.9,6,2.5,3.2,-0.7,-21,0.720394737,0.457236842
2024,"Feltner, Ryan",663372,Rockies,COL,R,88.5,475,1864,17.10091743,0.254828326,SL,Slider,29.7,-32.8,-3,-9,4.3,4.1,0.2,5,0.151315789,0.5625
2024,"Paxton, James",572020,Red Sox,BOS,L,80.8,475,1613,15.07476636,0.294482331,CU,Curveball,46.4,-51.3,-4.9,-10,1,8.2,-7.2,-88,0.115577889,0.020100503
2024,"Beeks, Jalen",656222,Pirates,PIT,L,94.6,474,836,7.740740741,0.566985646,FF,4-Seam Fastball,15.2,-14.5,-0.7,-5,4.9,-7.2,-2.2,-31,0.373737374,0.196969697
2024,"Suarez, Robert",663158,Padres,SD,R,98.8,472,622,5.654545455,0.758842444,FF,4-Seam Fastball,10.2,-11.8,1.6,14,7.5,-7.5,0,0,0.843434343,0.472222222
2024,"Finnegan, Kyle",640448,Nationals,WSH,R,97.2,472,692,6.348623853,0.682080925,FF,4-Seam Fastball,12.9,-13.3,0.3,3,10.2,-7.7,2.5,32,0.601010101,0.825757576
2024,"Blanco, Ronel",669854,Astros,HOU,R,85.2,470,1901,17.60185185,0.247238296,CH,Changeup,32.8,-31.6,1.2,4,13.4,-14.1,-0.7,-5,0.674897119,0.29218107
2024,"Walker, Ryan",676254,Giants,SF,R,95.2,468,863,7.845454545,0.542294322,SI,Sinker,26.7,-24.4,2.3,9,14.5,-15.9,-1.4,-9,0.797833935,0.180505415
2024,"Olson, Reese",681857,Tigers,DET,R,84.8,466,1673,15.34862385,0.278541542,SL,Slider,40,-36.6,3.4,9,5.5,5.4,0.1,2,0.861842105,0.546052632
2024,"Weathers, Ryan",677960,Marlins,MIA,L,95.9,466,1160,10.74074074,0.401724138,FF,4-Seam Fastball,14.9,-14.5,-0.4,-2,12.7,-8.4,4.3,51,0.429292929,0.934343434
2024,"Eflin, Zach",621107,Orioles,BAL,R,87.8,464,1713,15.71559633,0.270869819,FC,Cutter,27.2,-28.1,0.9,3,2.1,3.1,-0.9,-30,0.725,0.3125
2024,"Hudson, Dakota",641712,Rockies,COL,R,90.3,462,1448,13.28440367,0.319060773,SI,Sinker,28.2,-24.1,4.2,17,13.3,-14.5,-1.2,-8,0.920577617,0.198555957
2024,"Burnes, Corbin",669203,Orioles,BAL,R,80.3,461,2084,19.11926606,0.221209213,CU,Curveball,55.1,-52,3.1,6,10.1,8.3,1.8,21,0.658291457,0.693467337
2024,"López, Reynaldo",625643,Braves,ATL,R,84.8,461,1626,15.19626168,0.283517835,SL,Slider,39.6,-36.5,3.2,9,5.6,5.6,0,0,0.848684211,0.519736842
2024,"López, Pablo",641154,Twins,MIN,R,84.2,459,2008,18.76635514,0.228585657,ST,Sweeper,39,-36.6,2.4,6,12.5,13.1,-0.6,-4,0.716666667,0.416666667
2024,"Mikolas, Miles",571945,Cardinals,STL,R,86.2,455,1867,17.28703704,0.243706481,SL,Slider,34.2,-35,-0.7,-2,3.3,4.4,-1.1,-26,0.378289474,0.414473684
2024,"Lively, Ben",594902,Guardians,CLE,R,90.5,455,1540,14.39252336,0.295454545,SI,Sinker,21.4,-25.9,-4.6,-18,13.5,-15.2,-1.7,-11,0.064981949,0.137184116
2024,"Irvin, Cole",608344,Orioles,BAL,L,91.9,453,1485,13.62385321,0.305050505,FF,4-Seam Fastball,17.2,-15.7,-1.5,-10,12.2,-6.5,5.6,86,0.244949495,0.97979798
2024,"Lorenzen, Michael",547179,Rangers,TEX,R,93.9,453,1654,15.17431193,0.273881499,FF,4-Seam Fastball,15.4,-15.2,-0.2,-1,10.4,-8,2.4,30,0.462121212,0.803030303
2024,"Wilson, Bryse",669060,Brewers,MIL,R,93.1,449,1427,13.21296296,0.314646111,SI,Sinker,21.6,-23.1,-1.5,-7,14.8,-14.8,0,0,0.353790614,0.407942238
2024,"Scott, Tanner",656945,Marlins,MIA,L,96.9,448,740,6.851851852,0.605405405,FF,4-Seam Fastball,12.4,-14.6,2.3,16,4.9,-8.8,-3.9,-44,0.936868687,0.090909091
2024,"Ureña, José",570632,Rangers,TEX,R,86.8,447,1243,11.40366972,0.359613837,SL,Slider,27.6,-34.3,-6.7,-20,1.7,4.5,-6.3,-138,0.003289474,0
2024,"Steele, Justin",657006,Cubs,CHC,L,83.2,446,1504,13.67272727,0.296542553,SL,Slider,38.8,-38.6,0.3,1,12.5,6.4,6.2,97,0.516447368,0.957236842
2024,"Kikuchi, Yusei",579328,Blue Jays,TOR,L,82.9,446,1955,17.93577982,0.228132992,CU,Curveball,43.9,-48.4,-4.5,-9,4.5,7.6,-3.1,-41,0.125628141,0.145728643
2024,"Canning, Griffin",656288,Angels,LAA,R,87.9,444,1956,18.11111111,0.226993865,SL,Slider,35.9,-33.1,2.7,8,0.6,3.9,-4.4,-114,0.8125,0.052631579
2024,"Ober, Bailey",641927,Twins,MIN,R,83.3,444,1740,16.26168224,0.255172414,CH,Changeup,33.5,-32.7,0.8,2,16.8,-14.2,2.6,18,0.617283951,0.868312757
2024,"Robertson, David",502085,Rangers,TEX,R,93.6,443,723,6.633027523,0.612724758,FC,Cutter,14.1,-20.5,6.4,31,1,1.7,-0.7,-41,0.9875,0.375
2024,"Holmes, Clay",605280,Yankees,NYY,R,96.5,443,755,6.863636364,0.586754967,SI,Sinker,25.2,-19.9,5.3,27,14.6,-14,0.6,4,0.960288809,0.566787004
2024,"Nola, Aaron",605400,Phillies,PHI,R,91.5,442,2106,19.5,0.209876543,SI,Sinker,24.1,-26.2,-2.1,-8,17,-15.4,1.5,10,0.281588448,0.78700361
2024,"Rogers, Trevor",669432,Marlins,MIA,L,91.5,441,1886,17.46296296,0.233828208,SI,Sinker,25.1,-24.1,1,4,17.8,-14.8,2.9,20,0.671480144,0.981949458
2024,"Johnson, Pierce",572955,Braves,ATL,R,85.7,441,572,5.345794393,0.770979021,CU,Curveball,41.7,-44.5,-2.8,-6,9.6,6.9,2.7,40,0.201005025,0.778894472
2024,"Ryan, Joe",657746,Twins,MIN,R,88.6,439,1970,18.41121495,0.22284264,FS,Split-Finger,34.8,-34,0.8,2,14.4,-13.8,0.6,4,0.633333333,0.633333333
2024,"Dunning, Dane",641540,Rangers,TEX,R,90,438,1253,11.49541284,0.349561053,SI,Sinker,26.7,-25.6,1.1,4,14.1,-15,-0.8,-6,0.696750903,0.25631769
2024,"Nardi, Andrew",677053,Marlins,MIA,L,94,435,738,6.833333333,0.589430894,FF,4-Seam Fastball,13.7,-15,1.3,8,8.4,-7.2,1.1,16,0.795454545,0.628787879
2024,"Cronin, Declan",686539,Marlins,MIA,R,86.9,435,822,7.611111111,0.52919708,SL,Slider,37.9,-35.3,2.6,7,5.6,5.3,0.4,7,0.792763158,0.595394737
2024,"Rogers, Trevor",669432,Marlins,MIA,L,85.7,435,1886,17.46296296,0.230646872,CH,Changeup,37.2,-31.9,5.3,16,14.5,-14.1,0.4,3,0.946502058,0.502057613
2024,"Abreu, Bryan",650556,Astros,HOU,R,96.6,434,925,8.564814815,0.469189189,FF,4-Seam Fastball,12.8,-13.9,1,7,6.4,-7.9,-1.6,-20,0.75,0.26010101
2024,"Bassitt, Chris",605135,Blue Jays,TOR,R,89.8,434,2136,19.59633028,0.203183521,FC,Cutter,24.4,-25.9,1.5,6,0.2,2.2,-2.5,-109,0.8,0.14375
2024,"Weaver, Luke",596133,Yankees,NYY,R,95.5,433,954,8.672727273,0.453878407,FF,4-Seam Fastball,12,-14.7,2.7,18,6.5,-8.2,-1.7,-21,0.972222222,0.244949495
2024,"Gallen, Zac",668678,D-backs,AZ,R,80.6,430,1544,14.16513761,0.278497409,CU,Curveball,53.1,-51.3,1.8,4,5.1,8.8,-3.8,-43,0.532663317,0.120603015
2024,"Mikolas, Miles",571945,Cardinals,STL,R,92.3,429,1867,17.28703704,0.229780396,SI,Sinker,22.6,-22,0.6,3,13.9,-14,-0.1,-1,0.649819495,0.36101083
2024,"Ashcraft, Graham",668933,Reds,CIN,R,88.4,428,1342,12.42592593,0.318926975,SL,Slider,33.6,-32.6,1,3,9.3,3.4,5.9,173,0.621710526,0.947368421
2024,"Stone, Gavin",694813,Dodgers,LAD,R,87.2,427,1644,15.08256881,0.25973236,CH,Changeup,30.5,-31.1,-0.6,-2,13.8,-14.2,-0.4,-3,0.456790123,0.312757202
2024,"Luzardo, Jesús",666200,Marlins,MIA,L,95.2,427,1083,10.02777778,0.394275162,FF,4-Seam Fastball,15.2,-14.4,-0.8,-6,13.1,-8.1,5,62,0.348484848,0.962121212
2024,"Weems, Jordan",607179,Nationals,WSH,R,96,425,701,6.431192661,0.606276748,FF,4-Seam Fastball,13,-13.6,0.6,5,8.6,-7.3,1.4,19,0.681818182,0.676767677
2024,"Keller, Mitch",656605,Pirates,PIT,R,93.7,424,1973,18.26851852,0.214901166,SI,Sinker,22.6,-22.8,-0.3,-1,15.1,-14.9,0.2,2,0.516245487,0.462093863
2024,"Quintana, Jose",500779,Mets,NYM,L,77.6,424,1872,17.33333333,0.226495726,CU,Curveball,53.3,-55.6,-2.3,-4,6.7,9.9,-3.2,-32,0.251256281,0.140703518
2024,"Littell, Zack",641793,Rays,TB,R,83,423,1835,16.99074074,0.230517711,FS,Split-Finger,38.8,-36.3,2.5,7,8.2,-8.5,-0.3,-3,0.85,0.5
2024,"Thompson, Ryan",657044,D-backs,AZ,R,91,422,622,5.706422018,0.678456592,SI,Sinker,39.2,-36.9,2.3,6,14,-15.4,-1.4,-9,0.797833935,0.180505415
2024,"Hicks, Jordan",663855,Giants,SF,R,81.1,422,1791,16.28181818,0.235622557,ST,Sweeper,39,-40.1,-1.1,-3,12,14.4,-2.3,-16,0.333333333,0.125
2024,"Civale, Aaron",650644,Brewers,MIL,R,92.7,421,1836,17,0.229302832,SI,Sinker,18.9,-22.6,-3.7,-16,13.7,-14.4,-0.7,-5,0.115523466,0.274368231
2024,"Gil, Luis",661563,Yankees,NYY,R,87.9,421,1923,17.48181818,0.218928757,SL,Slider,28.5,-33.1,-4.6,-14,4.7,4.2,0.5,13,0.036184211,0.608552632
2024,"Lynn, Lance",458681,Cardinals,STL,R,88.2,421,1857,17.19444444,0.226709747,FC,Cutter,29.5,-27.6,-1.9,-7,1.7,2.6,-1,-36,0.2,0.3
2024,"Rainey, Tanner",663432,Nationals,WSH,R,93.7,420,597,5.47706422,0.703517588,FF,4-Seam Fastball,13.3,-15,1.7,11,10.5,-7.2,3.3,46,0.858585859,0.873737374
2024,"Hill, Tim",657612,Yankees,NYY,L,88.7,420,657,5.972727273,0.639269406,SI,Sinker,39.7,-39.4,0.2,1,16,-15.9,0.1,1,0.613718412,0.436823105
2024,"Lawrence, Justin",664875,Rockies,COL,R,94.8,419,710,6.513761468,0.590140845,SI,Sinker,30.7,-28,2.7,10,15.2,-15.8,-0.6,-4,0.83032491,0.288808664
2024,"Kremer, Dean",665152,Orioles,BAL,R,93.4,419,1270,11.65137615,0.32992126,FF,4-Seam Fastball,13.5,-15.3,1.8,12,7.9,-7.3,0.6,8,0.888888889,0.537878788
2024,"Vest, Will",676684,Tigers,DET,R,95.8,419,772,7.082568807,0.542746114,FF,4-Seam Fastball,14.6,-14.6,0,0,9.5,-8.2,1.3,16,0.512626263,0.661616162
2024,"Kelly, Kevin",687330,Rays,TB,R,90.7,418,689,6.37962963,0.606676343,SI,Sinker,34.3,-35.4,-1.1,-3,17.5,-16.8,0.7,4,0.411552347,0.57400722
2024,"Lodolo, Nick",666157,Reds,CIN,L,81.7,418,1536,14.22222222,0.272135417,CU,Curveball,41.3,-49.5,-8.2,-17,11.6,9.9,1.7,18,0.010050251,0.683417085
2024,"Rogers, Tyler",643511,Giants,SF,R,82.4,418,705,6.409090909,0.592907801,SI,Sinker,51.4,-51.4,0,0,1.1,-1,0.1,7,0.566787004,0.436823105
2024,"Megill, Tylor",656731,Mets,NYM,R,95.6,417,836,7.740740741,0.498803828,FF,4-Seam Fastball,13.8,-13.9,0.1,1,6.2,-7,-0.8,-11,0.558080808,0.363636364
2024,"Miller, Erik",669062,Giants,SF,L,96.9,416,855,7.772727273,0.486549708,FF,4-Seam Fastball,13.1,-12.4,-0.7,-6,8.6,-6.7,2,29,0.373737374,0.765151515
2024,"Scott, Christian",681035,Mets,NYM,R,94.2,416,787,7.287037037,0.528589581,FF,4-Seam Fastball,15.6,-15.9,0.3,2,9.6,-8.7,0.9,11,0.601010101,0.598484848
2024,"Ginkel, Kevin",656464,D-backs,AZ,R,96,416,782,7.174311927,0.531969309,FF,4-Seam Fastball,14.9,-13,-1.9,-14,9.8,-6.5,3.3,51,0.191919192,0.873737374
2024,"Lugo, Seth",607625,Royals,KC,R,92.3,412,2112,19.37614679,0.195075758,SI,Sinker,23.5,-25.1,-1.6,-6,15.3,-15.3,-0.1,0,0.335740072,0.36101083
2024,"Waldron, Matt",663362,Padres,SD,R,79.1,411,1999,18.17272727,0.205602801,ST,Sweeper,39.1,-41.7,-2.6,-6,13.4,14.8,-1.4,-10,0.175,0.275
2024,"Hjelle, Sean",663546,Giants,SF,R,94.7,410,745,6.772727273,0.55033557,SI,Sinker,26,-19.9,6.1,31,15.4,-14,1.4,10,0.981949458,0.750902527
2024,"Maeda, Kenta",628317,Tigers,DET,R,83.8,410,1363,12.50458716,0.300807043,FS,Split-Finger,39.4,-35.8,3.6,10,10.2,-9.3,0.9,10,0.933333333,0.666666667
2024,"Stanek, Ryne",592773,Mets,NYM,R,98.1,409,729,6.75,0.561042524,FF,4-Seam Fastball,10.2,-12.3,2,16,8.7,-7.6,1.1,15,0.906565657,0.628787879
2024,"Sandoval, Patrick",663776,Angels,LAA,L,82.9,409,1444,13.37037037,0.283240997,CH,Changeup,30,-32.4,-2.4,-7,14.2,-13.6,0.6,4,0.234567901,0.53909465
2024,"Alvarado, José",621237,Phillies,PHI,L,97.7,409,719,6.657407407,0.568845619,SI,Sinker,13.7,-16.9,-3.2,-19,11.8,-13.5,-1.6,-12,0.162454874,0.155234657
2024,"Herz, DJ",687792,Nationals,WSH,L,93.5,407,740,6.788990826,0.55,FF,4-Seam Fastball,15.5,-15.5,0,0,11.5,-7.3,4.2,58,0.512626263,0.921717172
2024,"Skubal, Tarik",669373,Tigers,DET,L,96.7,407,1917,17.58715596,0.212310902,SI,Sinker,17,-19.8,-2.8,-14,14.7,-14.5,0.2,2,0.202166065,0.462093863
2024,"Soroka, Michael",647336,White Sox,CWS,R,93.3,407,1330,11.98198198,0.306015038,FF,4-Seam Fastball,15.2,-15.3,0,0,8.4,-7.4,1,13,0.512626263,0.613636364
2024,"Gore, MacKenzie",669022,Nationals,WSH,L,83.1,405,2078,19.06422018,0.194898941,CU,Curveball,49.5,-48.2,1.2,3,0.3,6.9,-6.6,-95,0.497487437,0.035175879
2024,"Snell, Blake",605483,Giants,SF,L,95.7,404,850,7.727272727,0.475294118,FF,4-Seam Fastball,11.5,-12.9,1.4,11,5.7,-6.2,-0.5,-8,0.808080808,0.398989899
2024,"Montgomery, Jordan",656756,D-backs,AZ,L,91.6,403,1210,11.10091743,0.333057851,SI,Sinker,22.1,-22,0.1,0,15,-14.1,0.9,6,0.581227437,0.646209386
2024,"Stone, Gavin",694813,Dodgers,LAD,R,94.8,401,1644,15.08256881,0.243917275,FF,4-Seam Fastball,14.3,-14.8,0.6,4,8.7,-7.7,1.1,14,0.681818182,0.628787879
2024,"Law, Derek",571882,Nationals,WSH,R,91.5,400,1010,9.266055046,0.396039604,FC,Cutter,23.3,-23.5,0.2,1,2.1,2.8,-0.7,-24,0.60625,0.375
2024,"Fedde, Erick",607200,White Sox,CWS,R,83.7,400,1972,17.76576577,0.202839757,ST,Sweeper,34.1,-37.3,-3.3,-9,11.6,13.4,-1.8,-13,0.116666667,0.191666667
2024,"Scott, Tayler",605463,Astros,HOU,R,92.7,399,878,8.12962963,0.454441913,FF,4-Seam Fastball,21.7,-19,-2.7,-14,15.9,-11.7,4.2,35,0.118686869,0.921717172
2024,"Olson, Reese",681857,Tigers,DET,R,94.1,398,1673,15.34862385,0.237895995,FF,4-Seam Fastball,16.6,-14.8,-1.8,-12,10.1,-7.7,2.4,32,0.207070707,0.803030303
2024,"Gibson, Kyle",502043,Cardinals,STL,R,88.8,398,1855,17.17592593,0.214555256,FC,Cutter,25,-26.7,1.6,6,2.5,3.4,-0.9,-28,0.81875,0.3125
2024,"Wesneski, Hayden",669713,Cubs,CHC,R,82.2,398,998,9.072727273,0.398797595,ST,Sweeper,43,-39.2,3.8,10,17.5,13.8,3.7,27,0.85,0.958333333
2024,"Gibson, Kyle",502043,Cardinals,STL,R,80.6,398,1855,17.17592593,0.214555256,ST,Sweeper,43.1,-41.6,1.5,3,12.6,14.3,-1.8,-12,0.65,0.191666667
2024,"Richards, Trevor",670950,Blue Jays,TOR,R,92.2,397,927,8.504587156,0.428263215,FF,4-Seam Fastball,12.6,-15.5,2.9,19,7.8,-6.5,1.3,20,0.97979798,0.661616162
2024,"Brebbia, John",605154,White Sox,CWS,R,82.9,396,747,6.72972973,0.530120482,SL,Slider,39.2,-38.8,0.4,1,9.4,6.7,2.8,41,0.536184211,0.809210526
2024,"Woo, Bryan",693433,Mariners,SEA,R,94.7,395,772,7.018181818,0.511658031,FF,4-Seam Fastball,15.9,-16.5,0.6,4,9.9,-9.7,0.2,2,0.681818182,0.5
2024,"Rodriguez, Grayson",680570,Orioles,BAL,R,83.1,395,1879,17.23853211,0.210218201,CH,Changeup,37.7,-34.9,2.8,8,12.2,-14.5,-2.3,-16,0.806584362,0.098765432
2024,"Maeda, Kenta",628317,Tigers,DET,R,82,394,1363,12.50458716,0.289068232,SL,Slider,36.9,-39.7,-2.9,-7,4.8,7.9,-3.1,-40,0.161184211,0.151315789
2024,"Hudson, Bryan",663542,Brewers,MIL,L,91.6,394,761,7.046296296,0.517739816,FF,4-Seam Fastball,20.5,-18,-2.5,-14,7.1,-8.2,-1,-13,0.143939394,0.340909091
