year,"last_name, first_name",player_id,pitch_hand,api_pitch_type,n_pitches,release_speed,spin_rate,movement_inches,alan_active_spin_pct,active_spin,hawkeye_measured,movement_inferred,api_pitch_name,active_spin_formatted,hawkeye_measured_clock_minutes,movement_inferred_clock_minutes,diff_measured_inferred,diff2,diff_measured_inferred_minutes,hawkeye_measured_clock_hh,hawkeye_measured_clock_mm,movement_inferred_clock_hh,movement_inferred_clock_mm,diff_clock_hh,diff_clock_mm,hawkeye_measured_clock_label,movement_inferred_clock_label,diff_clock_label
,"Glasnow, Tyler",607192,R,CU,404,83.9,2726,16.1,0.66525867,0.699681542,14.63187194,3.533910342,Curveball,70,330,360,11.0979616,11.0979616,-30,5,30,6,0,0,30,5:30,6:00,-0H 30M
,"Gomber, Austin",596295,L,CU,359,77.6,2521,15.9,0.722608892,0.816302412,332.7556441,329.5645259,Curveball,82,420,420,3.191118248,3.191118248,0,7,0,7,0,0,0,7:00,7:00, 0H 00M
,"Kikuchi, Yusei",579328,L,CU,534,83.1,2536,9.1,0.389207523,0.401885085,302.7408972,310.2868183,Curveball,40,480,465,-7.545921112,7.545921112,15,8,0,7,45,0,15,8:00,7:45,+0H 15M
,"Kimbrel, Craig",518886,R,CU,357,86.2,2603,15.4,0.65871505,0.65739082,58.66463546,41.79984513,Curveball,66,240,270,16.86479034,16.86479034,-30,4,0,4,30,0,30,4:00,4:30,-0H 30M
,"Martinez, Nick",607259,R,CU,334,81.8,2559,18.2,0.773992948,0.760744001,11.52152788,2.032518404,Curveball,76,330,360,9.489009477,9.489009477,-30,5,30,6,0,0,30,5:30,6:00,-0H 30M
,"Mikolas, Miles",571945,R,CU,616,75.8,2492,19.8,0.831048344,0.809660038,32.28092125,24.31117316,Curveball,81,300,315,7.969748083,7.969748083,-15,5,0,5,15,0,15,5:00,5:15,-0H 15M
,"Cabrera, Edward",665795,R,CU,415,84.6,2597,14.5,0.622181638,0.646436866,37.6350804,47.81223813,Curveball,65,285,270,-10.17715773,10.17715773,15,4,45,4,30,0,15,4:45,4:30,+0H 15M
,"Gore, MacKenzie",669022,L,CU,448,83.3,2309,9.3,0.415739968,0.495522959,338.172223,8.854653811,Curveball,50,405,345,-30.68243084,30.68243084,60,6,45,5,45,1,0,6:45,5:45,+1H 00M
,"Johnson, Pierce",572955,R,CU,586,85.4,2951,11.3,0.492118873,0.451151337,48.12951726,55.94299726,Curveball,45,270,255,-7.813479992,7.813479992,15,4,30,4,15,0,15,4:30,4:15,+0H 15M
,"Morton, Charlie",450203,R,CU,1218,82.3,3089,17.5,0.713322185,0.692354295,61.58964412,54.82008497,Curveball,69,240,255,6.769559145,6.769559145,-15,4,0,4,15,0,15,4:00,4:15,-0H 15M
,"Peralta, Freddy",642547,R,CU,348,76.9,2176,9.2,0.406513448,0.560815236,56.8761169,28.17385492,Curveball,56,240,300,28.70226197,28.70226197,-60,4,0,5,0,1,0,4:00,5:00,-1H 00M
,"Schmidt, Clarke",657376,R,CU,515,83.7,2931,19.6,0.790212032,0.719308253,43.5019731,60.18704935,Curveball,72,270,240,-16.68507625,16.68507625,30,4,30,4,0,0,30,4:30,4:00,+0H 30M
,"Gallen, Zac",668678,R,CU,725,82.5,2463,13.8,0.609346977,0.640274318,38.16957192,17.04005407,Curveball,64,285,330,21.12951785,21.12951785,-45,4,45,5,30,0,45,4:45,5:30,-0H 45M
,"Valdez, Framber",664285,L,CU,718,80.2,2846,19.5,0.783268341,0.759642499,326.077321,331.8500707,Curveball,76,435,420,-5.772749699,5.772749699,15,7,15,7,0,0,15,7:15,7:00,+0H 15M
,"Yarbrough, Ryan",642232,L,CU,355,71.9,2161,15.3,0.667733223,0.706617422,265.8636655,255.8990861,Curveball,71,555,570,9.964579455,9.964579455,-15,9,15,9,30,0,15,9:15,9:30,-0H 15M
,"Germán, Domingo",593334,R,CU,667,82.9,2668,1.9,0.080180339,0.097597567,180.4993754,99.22706578,Curveball,10,720,165,81.27230961,81.27230961,-165,12,0,2,45,2,45,12:00,2:45,-2H 45M
,"Kershaw, Clayton",477132,L,CU,344,73.4,2293,19.5,0.827205904,0.842371237,342.4431587,347.940559,Curveball,84,390,390,-5.497400278,5.497400278,0,6,30,6,30,0,0,6:30,6:30, 0H 00M
,"Taillon, Jameson",592791,R,CU,376,80.5,2726,16.6,0.684443473,0.71790213,45.54992615,41.59495802,Curveball,72,270,270,3.954968128,3.954968128,0,4,30,4,30,0,0,4:30,4:30, 0H 00M
,"Toussaint, Touki",657053,R,CU,459,76.1,2439,20.6,0.87437753,0.893189881,43.42828208,38.88454395,Curveball,89,270,285,4.543738137,4.543738137,-15,4,30,4,45,0,15,4:30,4:45,-0H 15M
,"Wainwright, Adam",425794,R,CU,530,71.5,2647,24.6,0.997799492,0.962389621,44.91996011,45.42686972,Curveball,96,270,270,-0.506909607,0.506909607,0,4,30,4,30,0,0,4:30,4:30, 0H 00M
,"Verlander, Justin",434378,R,CU,513,78.2,2715,17.7,0.718389545,0.685314825,39.27539459,24.40769545,Curveball,69,285,315,14.86769914,14.86769914,-30,4,45,5,15,0,30,4:45,5:15,-0H 30M
,"Montgomery, Jordan",656756,L,CU,642,80.5,2355,9.3,0.408398484,0.537954226,319.2330356,339.6638533,Curveball,54,435,405,-20.43081768,20.43081768,30,7,15,6,45,0,30,7:15,6:45,+0H 30M
,"Bernardino, Brennan",657514,L,CU,367,77.6,2616,18.2,0.742378576,0.658528622,302.1170364,282.2717758,Curveball,66,480,510,19.84526061,19.84526061,-30,8,0,8,30,0,30,8:00,8:30,-0H 30M
,"Cobb, Alex",502171,R,CU,372,83.6,2670,17.7,0.748639779,0.735708146,37.79472905,28.45302747,Curveball,74,285,300,9.341701579,9.341701579,-15,4,45,5,0,0,15,4:45,5:00,-0H 15M
,"Hill, Rich",448179,L,CU,895,71.8,2612,24,0.973303202,0.958308051,313.599958,312.2272996,Curveball,96,450,450,1.372658349,1.372658349,0,7,30,7,30,0,0,7:30,7:30, 0H 00M
,"Lugo, Seth",607625,R,CU,669,79.5,3243,23.5,0.909287612,0.839217494,39.50587602,33.86784268,Curveball,84,285,285,5.638033338,5.638033338,0,4,45,4,45,0,0,4:45,4:45, 0H 00M
,"Eflin, Zach",621107,R,CU,677,79.1,2503,15.7,0.657067748,0.656899825,63.00411577,50.98267107,Curveball,66,240,255,12.0214447,12.0214447,-15,4,0,4,15,0,15,4:00,4:15,-0H 15M
,"Wainwright, Adam",425794,R,FC,386,82.8,2322,9,0.406805085,0.490172407,169.6741566,136.2785789,Cutter,49,735,90,33.39557773,33.39557773,-75,12,15,1,30,1,15,12:15,1:30,-1H 15M
,"Taillon, Jameson",592791,R,FC,558,88.6,2545,11.5,0.506389944,0.552314308,179.4054371,155.5015854,Cutter,55,720,765,23.90385169,23.90385169,-45,12,0,12,45,0,45,12:00,12:45,-0H 45M
,"Robertson, David",502085,R,FC,565,93.3,2665,15.9,0.695347509,0.710273798,189.9872262,172.8558756,Cutter,71,705,735,17.13135061,17.13135061,-30,11,45,12,15,0,30,11:45,12:15,-0H 30M
,"Ramírez, Erasmo",541640,R,FC,397,88.7,2357,9.7,0.434945507,0.618298111,190.8978656,168.4323093,Cutter,62,705,750,22.46555633,22.46555633,-45,11,45,12,30,0,45,11:45,12:30,-0H 45M
,"Garrett, Braxton",666129,L,FC,439,87.5,2381,4.5,0.202826534,0.246167688,180.5438851,222.8023309,Cutter,25,720,630,-42.25844581,42.25844581,90,12,0,10,30,1,30,12:00,10:30,+1H 30M
,"Crawford, Kutter",676710,R,FC,584,88.6,2423,9.6,0.427115059,0.513003756,177.4322767,148.2052414,Cutter,51,720,60,29.22703531,29.22703531,-60,12,0,1,0,1,0,12:00,1:00,-1H 00M
,"Ashcraft, Graham",668933,R,FC,1225,95.8,2432,7,0.333053372,0.431131176,181.1352982,159.0347462,Cutter,43,720,765,22.10055199,22.10055199,-45,12,0,12,45,0,45,12:00,12:45,-0H 45M
,"Yarbrough, Ryan",642232,L,FC,344,84.2,1972,7.8,0.379816207,0.573248483,143.8512175,169.9807084,Cutter,57,75,735,-26.12949083,26.12949083,60,1,15,12,15,1,0,1:15,12:15,+1H 00M
,"Walker, Taijuan",592836,R,FC,495,87.1,2383,10.4,0.469366948,0.513972305,184.5671182,158.5510739,Cutter,51,705,765,26.01604431,26.01604431,-60,11,45,12,45,1,0,11:45,12:45,-1H 00M
,"Schmidt, Clarke",657376,R,FC,757,91.3,2725,7.8,0.338424139,0.358371979,180.8671786,151.1937032,Cutter,36,720,60,29.67347533,29.67347533,-60,12,0,1,0,1,0,12:00,1:00,-1H 00M
,"Pérez, Martín",527048,L,FC,490,89.2,2179,12.1,0.574115972,0.723379949,149.9999029,169.0898594,Cutter,72,60,735,-19.08995651,19.08995651,45,1,0,12,15,0,45,1:00,12:15,+0H 45M
,"Eovaldi, Nathan",543135,R,FC,380,90.6,2324,9.2,0.4237655,0.663469494,194.3237101,175.2913107,Cutter,66,690,735,19.03239939,19.03239939,-45,11,30,12,15,0,45,11:30,12:15,-0H 45M
,"Coulombe, Danny",543056,L,FC,351,86,2651,5.1,0.216451616,0.238359049,220.2077289,245.5628435,Cutter,24,645,585,-25.35511464,25.35511464,60,10,45,9,45,1,0,10:45,9:45,+1H 00M
,"Clase, Emmanuel",661403,R,FC,743,99.1,2640,10.1,0.456735551,0.569853324,169.7878804,156.0155642,Cutter,57,735,765,13.7723162,13.7723162,-30,12,15,12,45,0,30,12:15,12:45,-0H 30M
,"Blackburn, Paul",621112,R,FC,383,88.9,2417,7.8,0.355112282,0.513272311,169.3129967,140.3001355,Cutter,51,735,75,29.01286118,29.01286118,-60,12,15,1,15,1,0,12:15,1:15,-1H 00M
,"Anderson, Tyler",542881,L,FC,524,85.1,2441,11,0.483281447,0.534022202,171.1948962,201.1962513,Cutter,53,735,675,-30.00135507,30.00135507,60,12,15,11,15,1,0,12:15,11:15,+1H 00M
,"Anderson, Chase",502624,R,FC,349,89.2,2409,7.6,0.374633116,0.53826049,178.036018,141.8532541,Cutter,54,720,75,36.18276386,36.18276386,-75,12,0,1,15,1,15,12:00,1:15,-1H 15M
,"Varland, Louie",686973,R,FC,345,89.3,2364,7.1,0.32246573,0.377768573,176.5561247,136.6216544,Cutter,38,720,90,39.93447028,39.93447028,-90,12,0,1,30,1,30,12:00,1:30,-1H 30M
,"Quantrill, Cal",615698,R,FC,398,88.1,2255,6.9,0.315131453,0.398387039,184.3579794,148.8011858,Cutter,40,705,60,35.55679357,35.55679357,-75,11,45,1,0,1,15,11:45,1:00,-1H 15M
,"McHugh, Collin",543521,R,FC,462,89,2493,8.4,0.379709279,0.540843874,203.261275,174.7293222,Cutter,54,675,735,28.53195279,28.53195279,-60,11,15,12,15,1,0,11:15,12:15,-1H 00M
,"Kelly, Merrill",518876,R,FC,506,90.8,2350,11.7,0.554946123,0.629477499,209.8959723,186.1009574,Cutter,63,660,705,23.79501484,23.79501484,-45,11,0,11,45,0,45,11:00,11:45,-0H 45M
,"Jansen, Kenley",445276,R,FC,558,94.3,2630,17.8,0.779306708,0.786007644,186.3467075,174.2234031,Cutter,79,705,735,12.12330441,12.12330441,-30,11,45,12,15,0,30,11:45,12:15,-0H 30M
,"Burnes, Corbin",669203,R,FC,1675,94.4,2656,11.3,0.508641501,0.573134076,181.1662631,161.0518201,Cutter,57,720,765,20.11444296,20.11444296,-45,12,0,12,45,0,45,12:00,12:45,-0H 45M
,"Bassitt, Chris",605135,R,FC,476,87.8,2205,7.8,0.36048994,0.460025638,187.5980179,157.7349649,Cutter,46,705,765,29.86305293,29.86305293,-60,11,45,12,45,1,0,11:45,12:45,-1H 00M
,"Wilson, Bryse",669060,R,FC,398,89.2,2137,8.3,0.396792145,0.51839278,187.6452251,158.3020381,Cutter,52,705,765,29.34318701,29.34318701,-60,11,45,12,45,1,0,11:45,12:45,-1H 00M
,"Wheeler, Zack",554430,R,FC,435,90.9,2569,6.6,0.290896956,0.391235451,182.6943253,150.1404682,Cutter,39,720,60,32.55385711,32.55385711,-60,12,0,1,0,1,0,12:00,1:00,-1H 00M
,"Keller, Mitch",656605,R,FC,751,89.7,2456,6.5,0.295268115,0.382627442,173.8204045,135.6517301,Cutter,38,735,90,38.16867438,38.16867438,-75,12,15,1,30,1,15,12:15,1:30,-1H 15M
,"Flexen, Chris",623167,R,FC,502,87.9,2339,9.4,0.446090492,0.5437265,155.7845318,121.7145162,Cutter,54,765,120,34.07001562,34.07001562,-75,12,45,2,0,1,15,12:45,2:00,-1H 15M
,"Dunning, Dane",641540,R,FC,522,88.9,2191,9.3,0.43669946,0.599680874,198.480179,170.9769221,Cutter,60,690,735,27.50325686,27.50325686,-45,11,30,12,15,0,45,11:30,12:15,-0H 45M
,"Doval, Camilo",666808,R,FC,334,99.7,2525,15.1,0.696229847,0.720206241,221.3230838,212.0419201,Cutter,72,630,660,9.281163713,9.281163713,-30,10,30,11,0,0,30,10:30,11:00,-0H 30M
,"Civale, Aaron",650644,R,FC,746,87.7,2595,8.2,0.353121432,0.481038961,157.9917964,147.8745232,Cutter,48,765,60,10.11727318,10.11727318,-15,12,45,1,0,0,15,12:45,1:00,-0H 15M
,"Brown, Hunter",686613,R,FC,635,91.7,2150,6.3,0.298953848,0.493274884,174.3891897,142.6217594,Cutter,49,735,75,31.76743039,31.76743039,-60,12,15,1,15,1,0,12:15,1:15,-1H 00M
,"Bieber, Shane",669456,R,FC,524,86.5,2470,6.8,0.295163637,0.373292273,185.965395,153.5779603,Cutter,37,705,60,32.38743468,32.38743468,-75,11,45,1,0,1,15,11:45,1:00,-1H 15M
,"Assad, Javier",665871,R,FC,459,89.1,2048,8.1,0.397657104,0.569288123,183.523192,151.6340433,Cutter,57,720,60,31.88914869,31.88914869,-60,12,0,1,0,1,0,12:00,1:00,-1H 00M
,"Wells, Tyler",669330,R,FC,363,88.7,2417,12.2,0.545362558,0.645693759,177.6926083,156.2834739,Cutter,65,720,765,21.40913438,21.40913438,-45,12,0,12,45,0,45,12:00,12:45,-0H 45M
,"Senga, Kodai",673540,R,FC,693,90.8,2498,9,0.400251287,0.542273378,193.7893941,175.3792468,Cutter,54,690,735,18.41014738,18.41014738,-45,11,30,12,15,0,45,11:30,12:15,-0H 45M
,"Minter, A.J.",621345,L,FC,409,89.4,2558,6.4,0.287595099,0.299751341,217.4518651,253.4164819,Cutter,30,645,570,-35.96461688,35.96461688,75,10,45,9,30,1,15,10:45,9:30,+1H 15M
,"Kremer, Dean",665152,R,FC,685,88.7,2436,9,0.399003222,0.512250836,178.7506383,151.1059114,Cutter,51,720,60,27.64472685,27.64472685,-60,12,0,1,0,1,0,12:00,1:00,-1H 00M
,"Gray, Josiah",680686,R,FC,475,88.8,2003,7.7,0.377294669,0.62037567,207.628039,185.4466483,Cutter,62,660,705,22.18139068,22.18139068,-45,11,0,11,45,0,45,11:00,11:45,-0H 45M
,"Gott, Trevor",641627,R,FC,380,89.2,2212,8.7,0.403101146,0.528828812,188.7253143,162.2364246,Cutter,53,705,750,26.48888974,26.48888974,-45,11,45,12,30,0,45,11:45,12:30,-0H 45M
,"Gibson, Kyle",502043,R,FC,489,89.8,2352,9.9,0.449653254,0.624648058,194.6872132,170.9122253,Cutter,62,690,735,23.77498792,23.77498792,-45,11,30,12,15,0,45,11:30,12:15,-0H 45M
